new_filename,source_image_id,class_id,class_name,source_relative_path
image_000090_c002.jpg,90,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg
image_000091_c002.jpg,91,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg
image_000092_c002.jpg,92,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg
image_000093_c002.jpg,93,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg
image_000094_c002.jpg,94,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg
image_000095_c002.jpg,95,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg
image_000096_c002.jpg,96,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg
image_000097_c002.jpg,97,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg
image_000098_c002.jpg,98,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg
image_000099_c002.jpg,99,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg
image_000100_c002.jpg,100,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg
image_000101_c002.jpg,101,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg
image_000102_c002.jpg,102,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg
image_000103_c002.jpg,103,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg
image_000104_c002.jpg,104,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg
image_000105_c002.jpg,105,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg
image_000106_c002.jpg,106,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg
image_000107_c002.jpg,107,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg
image_000108_c002.jpg,108,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg
image_000109_c002.jpg,109,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg
image_000110_c002.jpg,110,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg
image_000111_c002.jpg,111,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg
image_000112_c002.jpg,112,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg
image_000113_c002.jpg,113,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg
image_000114_c002.jpg,114,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg
image_000115_c002.jpg,115,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg
image_000116_c002.jpg,116,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg
image_000117_c002.jpg,117,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg
image_000118_c002.jpg,118,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg
image_000119_c002.jpg,119,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg
image_000120_c002.jpg,120,2,002.Laysan_Albatross,002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg
image_000121_c003.jpg,121,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg
image_000122_c003.jpg,122,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg
image_000123_c003.jpg,123,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg
image_000124_c003.jpg,124,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg
image_000125_c003.jpg,125,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg
image_000126_c003.jpg,126,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg
image_000127_c003.jpg,127,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg
image_000128_c003.jpg,128,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg
image_000129_c003.jpg,129,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg
image_000130_c003.jpg,130,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0071_1116.jpg
image_000131_c003.jpg,131,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg
image_000132_c003.jpg,132,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg
image_000133_c003.jpg,133,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg
image_000134_c003.jpg,134,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg
image_000135_c003.jpg,135,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg
image_000136_c003.jpg,136,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg
image_000137_c003.jpg,137,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg
image_000138_c003.jpg,138,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg
image_000139_c003.jpg,139,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg
image_000140_c003.jpg,140,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0045_1162.jpg
image_000141_c003.jpg,141,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg
image_000142_c003.jpg,142,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0074_1221.jpg
image_000143_c003.jpg,143,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0021_796339.jpg
image_000144_c003.jpg,144,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg
image_000145_c003.jpg,145,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0064_796343.jpg
image_000146_c003.jpg,146,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg
image_000147_c003.jpg,147,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg
image_000148_c003.jpg,148,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0017_796349.jpg
image_000149_c003.jpg,149,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg
image_000150_c003.jpg,150,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg
image_000151_c003.jpg,151,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg
image_000152_c003.jpg,152,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0068_796353.jpg
image_000153_c003.jpg,153,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg
image_000154_c003.jpg,154,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg
image_000155_c003.jpg,155,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0029_796357.jpg
image_000156_c003.jpg,156,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg
image_000157_c003.jpg,157,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg
image_000158_c003.jpg,158,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg
image_000159_c003.jpg,159,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg
image_000160_c003.jpg,160,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg
image_000161_c003.jpg,161,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg
image_000162_c003.jpg,162,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg
image_000163_c003.jpg,163,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg
image_000164_c003.jpg,164,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg
image_000165_c003.jpg,165,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg
image_000166_c003.jpg,166,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg
image_000167_c003.jpg,167,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg
image_000168_c003.jpg,168,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg
image_000169_c003.jpg,169,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg
image_000170_c003.jpg,170,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0066_796382.jpg
image_000171_c003.jpg,171,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg
image_000172_c003.jpg,172,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg
image_000173_c003.jpg,173,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg
image_000174_c003.jpg,174,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg
image_000175_c003.jpg,175,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg
image_000176_c003.jpg,176,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg
image_000177_c003.jpg,177,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg
image_000178_c003.jpg,178,3,003.Sooty_Albatross,003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg
image_000179_c004.jpg,179,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg
image_000180_c004.jpg,180,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg
image_000181_c004.jpg,181,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg
image_000182_c004.jpg,182,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0069_1546.jpg
image_000183_c004.jpg,183,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg
image_000184_c004.jpg,184,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0071_1559.jpg
image_000185_c004.jpg,185,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg
image_000186_c004.jpg,186,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg
image_000187_c004.jpg,187,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0105_1562.jpg
image_000188_c004.jpg,188,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg
image_000189_c004.jpg,189,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg
image_000190_c004.jpg,190,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg
image_000191_c004.jpg,191,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg
image_000192_c004.jpg,192,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg
image_000193_c004.jpg,193,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg
image_000194_c004.jpg,194,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg
image_000195_c004.jpg,195,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0085_1612.jpg
image_000196_c004.jpg,196,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg
image_000197_c004.jpg,197,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0007_1615.jpg
image_000198_c004.jpg,198,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg
image_000199_c004.jpg,199,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg
image_000200_c004.jpg,200,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg
image_000201_c004.jpg,201,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg
image_000202_c004.jpg,202,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg
image_000203_c004.jpg,203,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg
image_000204_c004.jpg,204,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg
image_000205_c004.jpg,205,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg
image_000206_c004.jpg,206,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0002_1670.jpg
image_000207_c004.jpg,207,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg
image_000208_c004.jpg,208,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg
image_000209_c004.jpg,209,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg
image_000210_c004.jpg,210,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg
image_000211_c004.jpg,211,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg
image_000212_c004.jpg,212,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg
image_000213_c004.jpg,213,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg
image_000214_c004.jpg,214,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg
image_000215_c004.jpg,215,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg
image_000216_c004.jpg,216,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg
image_000217_c004.jpg,217,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg
image_000218_c004.jpg,218,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg
image_000219_c004.jpg,219,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg
image_000220_c004.jpg,220,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg
image_000221_c004.jpg,221,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg
image_000222_c004.jpg,222,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg
image_000223_c004.jpg,223,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg
image_000224_c004.jpg,224,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg
image_000225_c004.jpg,225,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg
image_000226_c004.jpg,226,4,004.Groove_billed_Ani,004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg
